1,24.7,318,905,0,lying
1,24.9,335,885,39,lying
1,25.2,335,868,40,lying
1,25.4,335,859,24,lying
1,25.7,335,854,55,lying
1,25.9,333,813,77,lying
1,26.2,293,774,79,lying
1,26.4,302,792,0,lying
1,26.7,300,765,0,lying
1,26.9,298,761,12,lying
1,27.2,330,791,22,lying
1,27.4,317,814,8,lying
1,27.7,313,809,28,lying
1,27.9,290,807,9,lying
1,28.2,283,833,31,lying
1,28.4,259,848,78,lying
1,28.7,231,841,131,lying
1,28.9,220,841,37,lying
1,29.2,220,840,17,lying
1,29.4,225,844,23,lying
1,29.7,228,846,30,lying
1,29.9,232,841,24,lying
1,30.2,218,855,23,lying
1,30.4,216,853,100,lying
1,30.7,212,854,0,lying
1,30.9,211,855,97,lying
1,31.2,211,828,37,lying
1,31.4,211,836,8,lying
1,31.7,214,841,31,lying
1,31.9,215,837,17,lying
1,32.2,222,823,31,lying
1,32.4,224,828,0,lying
1,32.7,228,816,77,lying
1,32.9,222,780,0,lying
1,33.2,206,728,96,lying
1,33.4,301,674,16,lying
1,33.7,335,660,18,lying
1,33.9,335,628,19,lying
1,34.2,335,638,20,lying
1,34.4,334,654,35,lying
1,34.7,334,685,30,lying
2,2.19,334,735,119,lying
2,2.44,333,764,95,lying
2,2.69,331,761,0,lying
2,2.92,334,805,35,lying
2,3.13,335,820,26,lying
2,3.34,335,811,24,lying
2,3.56,335,805,7,lying
2,3.74,335,863,0,lying
2,3.93,335,847,19,lying
2,4.19,335,815,126,lying
2,4.51,335,611,19,lying
2,4.83,335,381,0,lying
2,5.12,335,273,1,lying
2,5.37,334,202,13,lying
2,5.62,135,14,0,lying
2,5.84,94,56,36,lying
2,6.05,76,288,71,lying
2,6.25,51,399,103,lying
2,6.44,40,425,230,lying
2,6.63,87,398,30,lying
2,6.8,172,428,99,lying
2,6.99,325,436,90,lying
2,7.16,333,429,72,lying
2,7.39,335,423,470,lying
2,7.64,336,421,758,sit
2,7.89,336,428,718,sit
2,8.14,336,413,822,sit
2,8.39,336,476,993,sit
2,8.64,336,420,896,sit
2,8.89,336,449,976,sit
2,9.14,336,421,966,sit
2,9.39,336,432,977,sit
2,9.64,336,434,985,sit
2,9.89,336,432,1007,sit
2,10.14,336,435,971,sit
2,10.39,336,406,1023,sit
2,10.64,336,376,997,sit
2,10.89,336,419,995,sit
2,11.14,336,409,985,sit
2,11.39,335,411,979,sit
2,11.64,336,405,983,sit
2,11.9,336,397,1002,sit
2,12.15,336,403,960,sit
2,12.4,336,436,955,sit
2,12.65,336,414,819,sit
2,12.9,336,380,1008,sit
2,13.15,336,372,984,sit
2,13.4,336,384,974,sit
2,13.65,336,378,987,sit
2,13.9,336,381,915,sit
2,14.15,336,383,964,sit
2,14.4,336,360,984,sit
2,14.66,335,375,983,sit
2,14.91,336,330,981,sit
2,15.16,336,364,978,sit
2,15.41,336,350,983,sit
2,15.66,336,364,978,sit
2,15.91,336,348,979,sit
2,16.16,336,354,1023,sit
2,16.41,336,364,999,sit
2,16.66,336,348,1023,sit
2,16.91,336,350,1023,sit
2,17.16,336,381,987,sit
2,17.41,336,381,970,sit
2,17.66,336,372,975,sit
2,17.91,336,377,1005,sit
2,18.16,336,397,935,sit
2,18.41,336,376,323,leave
2,18.66,336,350,0,leave
2,18.92,336,359,0,leave
2,19.17,336,330,18,leave
2,19.43,336,308,10,leave
2,19.68,336,262,0,leave
2,19.93,336,248,15,leave
2,20.19,336,250,0,leave
2,20.44,336,238,5,leave
2,20.69,336,236,0,leave
2,20.94,336,194,48,leave
2,21.19,336,242,85,leave
2,21.44,336,227,80,leave
2,21.69,336,214,3,leave
2,21.94,336,213,2,leave
2,22.19,336,210,11,leave
2,22.44,336,215,16,leave
2,22.7,336,226,5,leave
2,22.95,336,181,60,leave
2,23.2,336,165,97,leave
2,23.45,335,193,0,leave
2,23.7,336,148,0,leave
2,23.95,336,174,17,leave
2,24.2,335,167,5,leave
2,24.45,336,173,0,leave
2,24.7,336,150,0,leave
2,24.95,336,160,13,leave
2,25.2,336,141,0,leave
2,25.45,336,186,0,leave
2,25.7,336,98,0,leave
2,25.95,336,174,63,leave
2,26.2,336,151,0,leave
2,26.45,336,152,3,leave
2,26.7,336,151,4,leave
3,2.11,336,151,12,leave
3,2.36,336,139,51,leave
3,2.57,336,166,2,leave
3,2.78,336,150,10,leave
3,2.98,336,182,90,leave
3,3.16,336,148,0,leave
3,3.34,336,149,0,leave
3,3.52,336,126,0,leave
3,3.68,336,146,0,leave
3,3.85,335,113,0,leave
3,4.1,336,115,2,leave
3,4.35,336,143,0,leave
3,4.6,336,116,75,leave
3,4.85,336,101,101,leave
3,5.1,336,105,23,leave
3,5.35,336,144,13,leave
3,5.6,336,140,21,leave
3,5.86,336,148,5,leave
3,6.11,336,145,3,leave
3,6.36,336,152,4,leave
3,6.61,336,129,2,leave
3,6.86,336,106,25,leave
3,7.11,336,147,0,leave
3,7.36,336,146,0,leave
3,7.61,336,111,0,leave
3,7.86,336,110,0,leave
3,8.11,336,112,7,leave
3,8.36,335,113,0,leave
3,8.61,336,111,5,leave
3,8.86,336,108,4,leave
3,9.11,336,72,24,leave
3,9.37,336,85,24,leave
3,9.62,336,117,123,leave
3,9.87,336,140,0,leave
3,10.12,336,110,14,leave
3,10.36,336,116,19,leave
3,10.62,336,116,21,leave
3,10.87,335,107,65,leave
3,11.12,335,69,32,leave
3,11.37,335,127,101,leave
3,11.62,336,128,0,leave
3,11.87,335,137,14,leave
3,12.12,335,115,0,leave
3,12.37,335,120,0,leave
3,12.62,336,110,7,leave
3,12.88,336,119,0,leave
3,13.13,336,119,4,leave
3,13.38,336,122,0,leave
3,13.63,335,70,84,leave
3,13.88,336,117,0,leave
3,14.13,336,122,12,leave
3,14.38,336,120,2,leave
3,14.63,336,116,19,leave
3,14.88,335,127,0,leave
3,15.13,336,122,12,leave
3,15.38,336,118,24,leave
3,15.63,336,144,4,leave
3,15.88,335,153,0,leave
3,16.13,336,151,0,leave
3,16.38,336,129,0,leave
3,16.63,336,115,0,leave
3,16.88,336,116,5,leave
3,17.13,336,104,3,leave
3,17.38,336,116,0,leave
3,17.64,336,114,0,leave
3,17.89,336,122,0,leave
3,18.14,336,80,0,leave
3,18.39,336,68,0,leave
3,18.64,336,125,102,leave
3,18.89,336,104,1,leave
3,19.14,336,112,16,leave
3,19.39,336,112,6,leave
3,19.64,336,111,14,leave
3,19.89,336,104,12,leave
3,20.14,336,88,51,leave
3,20.39,336,70,0,leave
3,20.64,336,86,51,leave
3,20.89,336,98,77,leave
3,21.15,336,121,16,leave
3,21.4,336,108,8,leave
3,21.65,335,107,13,leave
3,21.9,336,100,9,leave
3,22.15,336,119,5,leave
3,22.4,336,103,32,leave
3,22.65,336,89,121,leave
3,22.9,336,72,90,leave
3,23.15,336,96,24,leave
3,23.4,336,102,158,leave
3,23.66,336,144,86,leave
3,23.91,336,60,848,sit
3,24.16,336,39,976,sit
3,24.41,336,37,995,sit
3,24.66,336,65,934,sit
3,24.91,336,109,987,sit
3,25.16,336,115,972,sit
3,25.41,336,88,976,sit
3,25.66,336,69,972,sit
3,25.91,336,76,975,sit
3,26.16,336,80,958,sit
3,26.41,336,83,965,sit
3,26.66,336,86,990,sit
4,1.98,336,64,992,sit
4,2.18,336,43,962,sit
4,2.36,336,92,988,sit
4,2.53,336,81,967,sit
4,2.71,335,75,956,sit
4,2.88,336,83,964,sit
4,3.07,336,91,964,sit
4,3.32,336,92,958,sit
4,3.57,336,69,977,sit
4,3.82,336,111,719,sit
4,4.07,336,86,978,sit
4,4.34,336,69,971,sit
4,4.59,336,92,985,sit
4,4.84,336,86,965,sit
4,5.09,336,100,951,sit
4,5.34,336,88,966,sit
4,5.59,336,77,999,sit
4,5.84,336,81,1023,sit
4,6.09,335,120,895,sit
4,6.41,336,45,927,sit
4,6.69,336,85,935,sit
4,6.94,336,81,976,sit
4,7.19,336,72,960,sit
4,7.4,336,79,960,sit
4,7.61,336,92,970,sit
4,7.85,336,82,964,sit
4,8.1,336,121,748,sit
4,8.35,336,55,1003,sit
4,8.6,336,104,896,sit
4,8.85,335,65,979,sit
4,9.1,335,72,972,sit
4,9.35,336,79,975,sit
4,9.6,336,85,960,sit
4,9.85,336,78,861,sit
4,10.1,336,115,784,sit
4,10.35,336,54,947,sit
4,10.6,336,53,933,sit
4,10.85,336,29,925,sit
4,11.1,336,48,846,sit
4,11.36,336,23,791,sit
4,11.61,336,34,688,leave
4,11.86,336,23,626,leave
4,12.11,335,46,462,leave
4,12.36,41,36,63,lying
4,12.61,39,6,0,lying
4,12.86,38,6,11,lying
4,13.11,38,4,0,lying
4,13.36,36,439,10,lying
4,13.61,35,879,39,lying
4,13.86,31,902,40,lying
4,14.11,21,890,127,lying
4,14.36,12,875,0,lying
4,14.62,1,889,0,lying
4,14.87,4,838,68,lying
4,15.12,76,826,19,lying
4,15.37,333,790,32,lying
4,15.62,193,807,24,lying
4,15.87,155,793,22,lying
4,16.12,102,771,21,lying
4,16.37,88,775,0,lying
4,16.62,96,802,0,lying
4,16.88,99,796,84,lying
4,17.13,113,820,116,lying
4,17.38,103,821,46,lying
4,17.63,101,830,24,lying
4,17.87,101,846,37,lying
4,18.13,101,846,36,lying
4,18.38,103,851,24,lying
4,18.63,104,853,22,lying
4,18.88,108,837,60,lying
4,19.13,110,858,0,lying
4,19.38,115,874,0,lying
4,19.63,120,860,15,lying
4,19.88,141,856,12,lying
4,20.13,189,859,17,lying
4,20.38,266,848,24,lying
4,20.63,302,863,0,lying
4,20.88,323,862,2,lying
4,21.13,332,868,0,lying
4,21.38,333,817,41,lying
4,21.64,334,864,0,lying
4,21.89,334,844,20,lying
4,22.14,334,844,31,lying
4,22.39,334,825,19,lying
4,22.64,334,815,0,lying
4,22.89,335,785,26,lying
4,23.14,335,778,115,lying
4,23.39,335,710,59,lying
4,23.64,336,675,0,lying
4,23.89,335,682,23,lying
4,24.14,335,711,22,lying
4,24.39,335,763,21,lying
4,24.64,335,809,23,lying
5,1.98,335,812,52,lying
5,2.17,335,827,0,lying
5,2.35,335,864,57,lying
5,2.52,335,851,131,lying
5,2.7,335,844,12,lying
5,2.86,334,869,15,lying
5,3.09,335,874,21,lying
5,3.34,335,815,24,lying
5,3.58,332,643,0,lying
5,3.84,223,279,66,lying
5,4.15,2,302,50,lying
5,4.43,3,239,0,lying
5,4.68,2,225,42,lying
5,4.93,5,185,9,lying
5,5.13,13,161,43,lying
5,5.34,15,202,76,lying
5,5.59,15,325,120,lying
5,5.84,21,391,119,lying
5,6.09,33,390,309,lying
5,6.34,38,349,89,lying
5,6.59,41,272,15,lying
5,6.84,335,362,0,lying
5,7.09,336,317,99,lying
5,7.35,336,316,103,lying
5,7.6,336,315,102,lying
5,7.85,336,334,602,lying
5,8.16,336,328,619,lying
5,8.45,336,350,551,lying
5,8.7,335,381,394,lying
5,8.94,336,386,501,lying
5,9.15,336,354,820,sit
5,9.36,336,357,828,sit
5,9.61,336,358,915,sit
5,9.86,336,354,935,sit
5,10.11,336,366,918,sit
5,10.35,336,367,1010,sit
5,10.61,336,364,737,sit
5,10.86,336,345,1009,sit
5,11.11,336,364,959,sit
5,11.36,336,368,944,sit
5,11.61,336,365,977,sit
5,11.86,336,360,962,sit
5,12.11,336,354,949,sit
5,12.36,336,384,938,sit
5,12.61,336,375,948,sit
5,12.86,336,366,884,sit
5,13.11,336,377,968,sit
5,13.36,336,332,978,sit
5,13.61,336,347,982,sit
5,13.86,336,345,974,sit
5,14.12,336,331,987,sit
5,14.37,336,367,920,sit
5,14.62,336,333,877,sit
5,14.87,336,342,753,sit
5,15.12,336,308,966,sit
5,15.37,336,339,952,sit
5,15.62,335,353,777,sit
5,15.87,336,443,54,leave
5,16.12,336,456,70,leave
5,16.37,335,450,0,leave
5,16.62,336,439,108,leave
5,16.87,336,445,20,leave
5,17.13,336,439,11,leave
5,17.38,336,445,20,leave
5,17.62,336,440,25,leave
5,17.88,336,439,14,leave
5,18.13,336,432,19,leave
5,18.38,336,442,12,leave
5,18.63,336,425,51,leave
5,18.88,336,438,129,leave
5,19.13,336,403,0,leave
5,19.38,336,412,0,leave
5,19.63,336,403,1,leave
5,19.88,336,402,20,leave
5,20.13,336,391,20,leave
5,20.38,336,394,0,leave
5,20.63,336,384,4,leave
5,20.88,336,386,0,leave
5,21.14,336,375,109,leave
5,21.39,336,367,41,leave
5,21.64,336,363,0,leave
5,21.89,336,399,6,leave
5,22.14,336,395,12,leave
5,22.39,336,386,17,leave
5,22.64,336,390,10,leave
5,22.89,336,394,0,leave
5,23.14,336,408,96,leave
5,23.39,336,364,41,leave
5,23.64,336,390,12,leave
5,23.89,336,395,26,leave
5,24.14,336,397,16,leave
5,24.39,336,399,8,leave
6,2.14,336,395,14,leave
6,2.41,335,404,10,leave
6,2.66,336,376,0,leave
6,2.89,336,430,124,leave
6,3.1,336,394,101,leave
6,3.3,335,396,54,leave
6,3.52,336,384,20,leave
6,3.75,336,392,3,leave
6,4.07,336,392,9,leave
6,4.38,336,395,7,leave
6,4.69,336,397,0,leave
6,4.97,336,379,149,leave
6,5.22,336,371,40,leave
6,5.47,336,401,128,leave
6,5.72,336,359,5,leave
6,5.95,336,393,10,leave
6,6.16,336,393,13,leave
6,6.37,336,390,11,leave
6,6.56,336,385,31,leave
6,6.74,336,388,14,leave
6,6.92,336,371,123,leave
6,7.09,336,368,107,leave
6,7.25,336,344,0,leave
6,7.41,336,386,17,leave
6,7.68,336,382,8,leave
6,8,336,383,0,leave
6,8.26,336,385,0,leave
6,8.53,336,390,0,leave
6,8.84,336,391,0,leave
6,9.14,336,415,107,leave
6,9.39,335,336,0,leave
6,9.64,336,381,104,leave
6,9.89,336,377,11,leave
6,10.1,336,387,5,leave
6,10.31,336,382,11,leave
6,10.52,336,387,13,leave
6,10.72,336,386,28,leave
6,10.9,336,390,0,leave
6,11.11,335,364,0,leave
6,11.36,336,359,106,leave
6,11.61,336,394,0,leave
6,11.86,335,382,28,leave
6,12.11,336,379,10,leave
6,12.37,336,380,3,leave
6,12.62,336,378,7,leave
6,12.87,336,369,0,leave
6,13.12,336,381,15,leave
6,13.37,336,382,55,leave
6,13.62,336,363,142,leave
6,13.87,336,386,127,leave
6,14.12,336,401,16,leave
6,14.37,336,387,8,leave
6,14.62,336,388,14,leave
6,14.87,336,386,16,leave
6,15.12,336,387,54,leave
6,15.37,336,403,12,leave
6,15.63,336,408,0,leave
6,15.88,336,342,0,leave
6,16.13,336,364,33,leave
6,16.38,336,386,10,leave
6,16.63,336,380,15,leave
6,16.88,336,388,8,leave
6,17.13,335,393,12,leave
6,17.38,336,383,11,leave
6,17.63,336,372,120,leave
6,17.88,336,358,77,leave
6,18.13,336,389,123,leave
6,18.38,336,366,17,leave
6,18.63,335,374,6,leave
6,18.88,336,377,4,leave
6,19.13,336,382,12,leave
6,19.39,335,382,0,leave
6,19.63,336,368,15,leave
6,19.88,336,363,6,leave
6,20.14,336,396,143,leave
6,20.39,336,359,13,leave
6,20.64,336,385,4,leave
6,20.89,336,381,4,leave
6,21.14,336,384,15,leave
6,21.39,336,385,8,leave
6,21.64,336,377,22,leave
6,21.89,335,399,4,leave
6,22.14,336,398,0,leave
6,22.39,336,356,13,leave
6,22.64,336,372,99,leave
7,2.14,336,381,0,leave
7,2.38,336,376,22,leave
7,2.63,336,383,14,leave
7,2.88,336,383,0,leave
7,3.12,336,361,0,leave
7,3.42,335,380,0,leave
7,3.73,336,379,74,leave
7,3.98,335,419,0,leave
7,4.23,336,363,92,leave
7,4.46,336,382,27,leave
7,4.66,336,377,27,leave
7,4.87,336,384,8,leave
7,5.06,336,371,31,leave
7,5.24,336,385,136,leave
7,5.42,336,392,309,leave
7,5.6,336,336,491,leave
7,5.78,336,320,665,leave
7,5.93,336,310,944,sit
7,6.09,336,327,804,sit
7,6.34,336,316,698,leave
7,6.59,336,324,695,leave
7,6.84,335,329,806,sit
7,7.09,336,324,896,sit
7,7.34,336,321,928,sit
7,7.59,336,352,779,sit
7,7.84,336,322,1023,sit
7,8.09,336,362,901,sit
7,8.34,336,330,853,sit
7,8.59,336,325,845,sit
7,8.84,336,326,844,sit
7,9.09,336,338,809,sit
7,9.34,336,340,846,sit
7,9.59,336,356,759,sit
7,9.85,336,331,775,sit
7,10.1,336,367,875,sit
7,10.35,336,345,854,sit
7,10.6,336,348,836,sit
7,10.85,336,335,849,sit
7,11.1,336,349,834,sit
7,11.35,336,347,832,sit
7,11.6,336,293,919,sit
7,11.85,336,309,1023,sit
7,12.11,336,293,817,sit
7,12.36,336,328,832,sit
7,12.61,335,342,825,sit
7,12.86,336,342,848,sit
7,13.11,336,341,841,sit
7,13.36,336,329,831,sit
7,13.61,336,345,867,sit
7,13.86,336,378,770,sit
7,14.11,336,363,742,sit
7,14.36,336,334,827,sit
7,14.61,336,345,783,sit
7,14.86,335,336,935,sit
7,15.11,336,345,931,sit
7,15.36,336,325,941,sit
7,15.61,336,316,827,sit
7,15.86,336,316,527,leave
7,16.11,336,325,703,sit
7,16.36,291,21,249,leave
7,16.61,179,14,251,lying
7,16.87,108,4,118,lying
7,17.12,79,2,15,lying
7,17.37,66,21,0,lying
7,17.62,57,0,19,lying
7,17.87,54,20,76,lying
7,18.12,29,16,110,lying
7,18.37,26,824,0,lying
7,18.62,16,984,30,lying
7,18.87,7,991,21,lying
7,19.12,5,980,36,lying
7,19.38,4,968,48,lying
7,19.63,3,951,42,lying
7,19.88,2,933,29,lying
7,20.13,0,934,28,lying
7,20.38,335,924,0,lying
7,20.63,95,919,0,lying
7,20.88,91,923,0,lying
7,21.13,91,927,21,lying
7,21.38,92,935,29,lying
7,21.63,94,940,25,lying
7,21.88,95,946,31,lying
7,22.13,96,956,36,lying
7,22.38,104,959,24,lying
7,22.63,104,965,31,lying
7,22.88,106,967,29,lying
7,23.13,106,953,0,lying
7,23.38,106,959,53,lying
7,23.63,105,962,23,lying
7,23.89,104,960,18,lying
7,24.14,104,961,33,lying
7,24.39,104,956,10,lying
7,24.64,104,960,24,lying
7,24.89,104,957,89,lying
7,25.14,104,964,108,lying
8,2.19,104,960,58,lying
8,2.46,104,960,23,lying
8,2.7,104,959,18,lying
8,2.96,104,960,29,lying
8,3.18,104,963,31,lying
8,3.39,104,959,23,lying
8,3.6,103,960,15,lying
8,3.79,103,951,39,lying
8,3.97,103,956,1,lying
8,4.14,103,951,0,lying
8,4.32,103,946,27,lying
8,4.48,103,920,22,lying
8,4.66,103,898,25,lying
8,4.84,103,865,41,lying
8,5.09,236,849,38,lying
8,5.34,328,823,23,lying
8,5.59,335,774,97,lying
8,5.84,335,818,133,lying
8,6.09,335,824,38,lying
8,6.34,335,862,17,lying
8,6.59,335,882,22,lying
8,6.84,335,904,16,lying
8,7.12,335,917,20,lying
8,7.37,335,932,27,lying
8,7.62,335,941,0,lying
8,7.87,335,935,28,lying
8,8.12,335,954,108,lying
8,8.37,335,956,31,lying
8,8.62,336,962,26,lying
8,8.87,334,897,31,lying
8,9.12,12,753,39,lying
8,9.38,10,214,8,lying
8,9.63,10,292,101,lying
8,9.88,11,327,112,lying
8,10.12,12,325,89,lying
8,10.37,13,404,0,lying
8,10.63,16,327,0,lying
8,10.88,41,449,0,lying
8,11.13,46,387,25,lying
8,11.38,67,346,76,lying
8,11.63,88,339,114,lying
8,11.88,132,342,123,lying
8,12.13,312,334,22,lying
8,12.38,336,314,495,lying
8,12.63,335,294,485,lying
8,12.88,336,315,128,lying
8,13.13,336,312,105,lying
8,13.38,336,322,129,lying
8,13.63,336,300,323,lying
8,13.88,336,297,380,lying
8,14.14,336,275,330,lying
8,14.39,336,327,137,lying
8,14.64,336,303,624,lying
8,14.89,336,309,294,lying
8,15.14,336,299,374,lying
8,15.39,336,270,389,lying
8,15.64,336,282,355,lying
8,15.89,336,279,338,lying
8,16.14,336,273,460,lying
8,16.39,336,306,302,lying
8,16.64,336,309,638,lying
8,16.89,336,252,235,lying
8,17.14,336,291,290,lying
8,17.39,336,290,315,lying
8,17.64,336,323,319,lying
8,17.89,336,318,290,lying
8,18.14,336,302,312,lying
8,18.39,336,307,370,lying
8,18.64,336,338,470,lying
8,18.9,336,308,650,lying
8,19.15,336,285,663,lying
8,19.4,336,292,406,lying
8,19.65,336,299,382,lying
8,19.9,336,339,406,lying
8,20.15,336,339,470,lying
8,20.4,336,340,517,lying
8,20.65,336,356,198,lying
8,20.9,336,304,357,lying
8,21.15,336,384,33,lying
8,21.41,336,316,0,lying
8,21.66,336,321,167,lying
8,21.91,336,325,152,lying
9,2.31,336,327,136,lying
9,3.21,336,384,133,lying
9,3.6,336,465,104,lying
9,4,336,483,0,lying
9,4.38,336,516,0,lying
9,4.8,336,481,135,lying
9,5.13,336,480,96,lying
9,5.45,336,479,11,lying
9,5.82,336,464,24,lying
9,6.08,336,465,28,lying
9,6.36,336,462,16,lying
9,6.63,336,474,5,lying
9,6.91,336,458,71,lying
9,7.09,336,425,108,lying
9,7.35,336,478,91,lying
9,7.57,336,434,64,lying
9,7.79,336,458,14,lying
9,8.01,336,464,19,lying
9,8.23,336,462,0,lying
9,8.45,336,462,0,lying
9,8.66,336,471,0,lying
9,8.86,336,466,0,lying
9,9.04,336,482,0,lying
9,9.23,336,441,70,lying
9,9.41,336,441,55,lying
9,9.59,336,461,24,lying
9,9.77,336,456,27,lying
9,9.94,336,459,22,lying
9,10.11,336,465,13,lying
9,10.28,336,463,32,lying
9,10.45,336,455,17,lying
9,10.62,336,469,118,lying
9,10.79,336,455,106,lying
9,10.96,336,480,0,lying
9,11.13,335,466,29,lying
9,11.29,336,456,25,lying
9,11.46,336,456,7,lying
9,11.69,336,463,0,lying
9,12.02,336,460,12,lying
9,12.36,336,448,0,lying
9,12.7,336,463,0,lying
9,13.03,336,484,0,lying
9,13.36,335,416,0,lying
9,13.69,336,452,33,lying
9,14.04,336,456,14,lying
9,14.37,336,462,11,lying
9,14.7,336,458,13,lying
9,15.04,335,466,18,lying
9,15.37,336,460,17,lying
9,15.7,336,475,79,lying
9,16.05,336,489,101,lying
9,16.39,336,482,157,lying
9,16.72,336,478,93,lying
9,17.05,336,463,1,lying
9,17.39,336,470,0,lying
9,17.72,336,468,2,lying
9,18.06,336,464,21,lying
9,18.39,335,467,0,lying
9,18.74,335,470,0,lying
9,19.06,336,452,0,lying
9,19.32,336,412,0,lying
9,19.59,336,451,122,lying
9,19.86,336,500,52,lying
9,20.13,336,467,4,lying
9,20.4,336,465,6,lying
9,20.63,336,474,27,lying
9,20.85,336,462,16,lying
9,21.07,336,465,15,lying
9,21.3,335,466,49,lying
9,21.54,336,441,0,lying
9,21.77,336,511,0,lying
9,21.99,336,488,0,lying
9,22.22,336,454,0,lying
9,22.48,336,462,20,lying
9,22.82,336,461,2,lying
9,23.16,336,461,12,lying
9,23.5,336,465,16,lying
9,23.82,336,459,0,lying
9,24.09,336,486,0,lying
9,24.36,336,489,0,lying
9,24.65,336,481,0,lying
9,24.92,336,459,0,lying
9,25.19,336,470,26,lying
9,25.46,336,473,5,lying
9,25.73,336,471,14,lying
9,26,336,464,26,lying
9,26.27,336,466,35,lying
9,26.54,336,484,5,lying
9,26.82,336,466,94,lying
9,27.09,336,508,0,lying
9,27.36,336,444,112,lying
9,27.66,336,472,44,lying
9,28.02,335,459,11,lying
9,28.36,336,451,19,lying
9,28.7,336,458,23,lying
9,29.04,336,462,23,lying
9,29.38,336,463,0,lying
9,29.73,336,460,11,lying
9,30.07,336,466,0,lying
9,30.41,336,454,91,lying
9,30.71,336,494,0,lying
9,30.99,336,475,0,lying
9,31.27,336,458,29,lying
9,31.59,336,458,12,lying
9,31.95,336,459,22,lying
9,32.3,336,464,13,lying
9,32.67,336,454,18,lying
9,33.01,336,457,28,lying
9,33.36,336,445,64,lying
9,33.7,336,479,133,lying
9,34.03,336,421,0,lying
9,34.3,336,450,5,lying
9,34.58,336,462,27,lying
9,34.88,336,465,15,lying
9,35.22,336,460,7,lying
9,35.57,336,463,20,lying
9,35.91,336,460,11,lying
9,36.26,336,459,0,lying
9,36.6,336,413,10,lying
9,36.95,336,518,0,lying
9,37.29,336,458,55,lying
9,37.64,336,464,24,lying
9,37.98,335,463,6,lying
9,38.34,336,462,22,lying
9,38.71,336,427,70,lying
9,39.04,336,382,196,lying
9,39.32,336,403,610,lying
9,39.6,336,432,721,sit
9,39.88,336,410,602,leave
9,40.16,336,420,247,leave
9,40.43,336,440,243,leave
9,40.69,336,438,255,leave
9,40.92,336,451,529,leave
9,41.16,336,451,500,leave
9,41.39,336,451,610,leave
9,41.62,336,465,793,sit
9,41.86,336,434,762,sit
9,42.09,336,445,808,sit
9,42.32,336,453,345,leave
9,42.56,336,460,595,leave
9,42.8,336,458,589,leave
9,43.14,336,452,602,leave
9,43.49,336,445,761,sit
9,43.84,336,451,628,leave
9,44.2,336,453,819,sit
9,44.55,336,449,838,sit
9,44.9,336,476,540,leave
9,45.19,336,446,608,leave
9,45.56,336,455,567,leave
9,45.82,336,460,593,leave
9,46.06,336,462,562,leave
